id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V2639,Perú,32,F,Líneas de Nazca,Ica,2025-07-31,10,543.31,NA
V2640,Perú,19,M,Cataratas de Gocta,Amazonas,2025-10-30,15,4832.91,Bus
V2641,Chile,61,F,Líneas de Nazca,Ica,2025-11-11,8,936.24,Bus
V2642,México,72,F,Líneas de Nazca,Ica,2025-06-27,13,3795.63,
V2643,España,80,F,Lago Titicaca,Puno,2025-02-10,8,2591.72,Auto particular
V2644,Chile,69,F,Líneas de Nazca,Ica,2025-09-08,7,948.43,Bus
V2645,Francia,22,F,Islas Ballestas,Ica,2025-05-20,9,753.61,Bus
V2646,Colombia,60,F,Colca,Arequipa,2025-10-16,2,249.54,NA
V2647,Chile,42,F,Cataratas de Gocta,Amazonas,2025-11-09,4,294.55,NA
V2648,México,45,F,Cataratas de Gocta,Amazonas,2025-01-23,2,474.99,NA
V2649,Alemania,55,F,Machu Picchu,Cusco,2025-10-04,15,2310.2,Bus
V2650,Alemania,29,M,Chan Chan,La Libertad,2025-03-18,4,3265.86,Bus
V2651,Argentina,30,F,Santa Apolonia,Cajamarca,2025-08-15,12,4556.04,
V2652,Colombia,64,M,Machu Picchu,Cusco,2025-06-23,6,2438.61,Bus
V2653,Perú,79,M,Chan Chan,La Libertad,2025-03-28,6,4694.1,
V2654,EE.UU.,53,F,Lago Titicaca,Puno,2025-03-16,3,1605.66,
V2655,Brasil,20,M,Santa Apolonia,Cajamarca,2025-12-08,3,1483.58,Avión
V2656,EE.UU.,33,F,Cataratas de Gocta,Amazonas,2025-09-21,15,2576.46,Avión
V2657,Alemania,68,F,Cataratas de Gocta,Amazonas,2025-12-08,11,1155.27,Bus
V2658,España,55,M,Cataratas de Gocta,Amazonas,2025-07-31,9,566.31,NA
V2659,Colombia,65,M,Colca,Arequipa,2025-10-21,11,4732.96,Auto particular
V2660,EE.UU.,75,M,Colca,Arequipa,2025-08-24,6,1250.16,
V2661,Perú,28,F,Huacachina,Ica,2025-02-05,3,3978.81,Auto particular
V2662,EE.UU.,78,F,Islas Ballestas,Ica,2025-04-30,4,2389.9,
V2663,Colombia,52,M,Lago Titicaca,Puno,2025-10-16,4,4528.6,Avión
V2664,EE.UU.,43,F,Líneas de Nazca,Ica,2025-09-26,15,894.31,Avión
V2665,Alemania,35,M,Colca,Arequipa,2025-08-26,13,3342.35,Bus
V2666,Argentina,42,F,Líneas de Nazca,Ica,2025-06-08,5,926.64,Auto particular
V2667,México,27,M,Colca,Arequipa,2025-12-04,3,3707.87,
V2668,Perú,30,F,Huacachina,Ica,2025-02-09,6,1660.22,NA
V2669,Chile,66,F,Colca,Arequipa,2025-03-04,9,1200.39,Bus
V2670,Alemania,63,M,Islas Ballestas,Ica,2025-12-31,4,4853.6,Bus
V2671,Alemania,72,F,Islas Ballestas,Ica,2025-10-17,15,2931.24,
V2672,Perú,77,M,Cataratas de Gocta,Amazonas,2025-12-26,9,1766.76,Bus
V2673,Brasil,71,M,Líneas de Nazca,Ica,2025-11-13,12,3073.59,Bus
V2674,Brasil,61,M,Lago Titicaca,Puno,2025-09-26,4,2214.96,NA
V2675,España,25,F,Colca,Arequipa,2025-12-04,14,4886.18,Bus
V2676,Alemania,64,M,Kuelap,Amazonas,2025-04-29,15,3907.85,Bus
V2677,Francia,54,F,Machu Picchu,Cusco,2025-05-31,2,2966.73,Bus
V2678,Francia,56,M,Huacachina,Ica,2025-04-21,7,2249.76,NA
V2679,Colombia,30,M,Colca,Arequipa,2025-03-12,8,3558.4,Bus
V2680,Brasil,45,F,Huacachina,Ica,2025-11-07,2,1819.15,Bus
V2681,Chile,78,M,Huacachina,Ica,2025-08-15,8,627.42,NA
V2682,Perú,37,F,Kuelap,Amazonas,2025-11-16,13,1955.59,Auto particular
V2683,Argentina,65,F,Cataratas de Gocta,Amazonas,2025-11-25,15,1943.28,NA
V2684,México,57,M,Colca,Arequipa,2025-01-29,4,3353.69,NA
V2685,España,55,M,Machu Picchu,Cusco,2025-05-21,4,2477.49,
V2686,EE.UU.,43,F,Chan Chan,La Libertad,2025-07-23,3,1836.68,Bus
V2687,España,21,M,Chan Chan,La Libertad,2025-03-10,2,3400.25,Bus
V2688,Alemania,65,M,Cataratas de Gocta,Amazonas,2025-01-07,6,862.17,Avión
V2689,Francia,36,M,Islas Ballestas,Ica,2025-12-23,5,2903.35,Avión
V2690,Colombia,58,F,Cataratas de Gocta,Amazonas,2025-02-08,13,3595.23,Bus
V2691,Alemania,69,M,Huacachina,Ica,2025-12-15,15,477.57,
V2692,Colombia,77,M,Machu Picchu,Cusco,2025-12-25,12,2040.19,Bus
V2693,Brasil,48,F,Kuelap,Amazonas,2025-03-12,13,2267.5,Auto particular
V2694,Francia,71,F,Líneas de Nazca,Ica,2025-12-26,1,1828.49,
V2695,Colombia,29,M,Kuelap,Amazonas,2025-08-24,8,1215.42,NA
V2696,Brasil,47,M,Lago Titicaca,Puno,2025-07-30,6,3203.65,Auto particular
V2697,Argentina,70,M,Machu Picchu,Cusco,2025-06-23,15,1588.11,Avión
V2698,Perú,68,M,Kuelap,Amazonas,2025-10-25,9,4304.58,Auto particular
V2699,Francia,70,F,Lago Titicaca,Puno,2025-09-08,10,2611.76,Avión
V2700,Chile,64,M,Colca,Arequipa,2025-09-08,15,1456.63,Auto particular
V2701,Alemania,52,M,Santa Apolonia,Cajamarca,2025-05-01,5,3980.88,
V2702,Argentina,38,M,Cataratas de Gocta,Amazonas,2025-10-07,12,1594.47,
V2703,EE.UU.,25,F,Líneas de Nazca,Ica,2025-12-03,14,4090.63,Bus
V2704,México,74,M,Lago Titicaca,Puno,2025-02-22,7,2468.27,Bus
V2705,México,63,M,Huacachina,Ica,2025-11-30,5,4464.76,
V2706,Perú,27,F,Machu Picchu,Cusco,2025-09-18,6,3969.12,Avión
V2707,Brasil,43,F,Huacachina,Ica,2025-08-27,3,2458.82,
V2708,Perú,52,F,Kuelap,Amazonas,2025-10-10,13,3847.89,
V2709,Argentina,52,M,Machu Picchu,Cusco,2025-12-25,8,439.46,NA
V2710,Chile,28,M,Líneas de Nazca,Ica,2025-10-28,8,1656.54,Bus
V2711,Francia,31,M,Cataratas de Gocta,Amazonas,2025-12-09,7,3460.59,Auto particular
V2712,Perú,77,F,Huacachina,Ica,2025-04-07,3,4535.34,Avión
V2713,Argentina,42,F,Machu Picchu,Cusco,2025-10-19,12,1063.27,Auto particular
V2714,Chile,43,M,Colca,Arequipa,2025-04-07,8,4405.98,Bus
V2715,Colombia,61,F,Huacachina,Ica,2025-09-10,3,4249.32,Bus
V2716,Alemania,44,F,Líneas de Nazca,Ica,2025-12-23,9,2127.4,Bus
V2717,Argentina,70,M,Lago Titicaca,Puno,2025-12-01,2,481.32,
V2718,México,38,F,Santa Apolonia,Cajamarca,2025-02-25,9,3484.8,NA
V2719,Argentina,23,M,Kuelap,Amazonas,2025-01-18,4,4919.48,Bus
V2720,México,42,M,Cataratas de Gocta,Amazonas,2025-03-26,4,4166.64,Auto particular
V2721,Francia,68,M,Huacachina,Ica,2025-10-17,6,2973.57,NA
V2722,Perú,74,M,Santa Apolonia,Cajamarca,2025-06-16,3,4490.42,Auto particular
V2723,México,77,F,Líneas de Nazca,Ica,2025-01-03,10,2365.09,
V2724,México,23,M,Kuelap,Amazonas,2025-09-23,13,1298.29,Avión
V2725,México,28,F,Kuelap,Amazonas,2025-03-04,14,1847.29,
V2726,Francia,35,M,Chan Chan,La Libertad,2025-09-20,4,3209.07,NA
V2727,Brasil,44,F,Santa Apolonia,Cajamarca,2025-09-12,6,3054.99,NA
V2728,Brasil,23,F,Kuelap,Amazonas,2025-09-20,14,1788.44,NA
V2729,México,61,F,Kuelap,Amazonas,2025-01-11,13,475.19,Auto particular
V2730,Argentina,40,F,Cataratas de Gocta,Amazonas,2025-08-03,15,1720.59,NA
V2731,Brasil,38,F,Huacachina,Ica,2025-12-29,10,375.59,Bus
V2732,Francia,40,M,Cataratas de Gocta,Amazonas,2025-05-30,12,4267.05,Avión
V2733,Perú,52,M,Islas Ballestas,Ica,2025-08-20,15,2384.34,NA
V2734,Chile,36,F,Chan Chan,La Libertad,2025-08-06,11,717.26,Auto particular
V2735,EE.UU.,18,M,Líneas de Nazca,Ica,2025-10-03,13,1827.2,
V2736,Perú,66,F,Chan Chan,La Libertad,2025-03-22,9,4097.58,Auto particular
V2737,Chile,48,F,Líneas de Nazca,Ica,2025-03-22,1,657.11,Bus
V2738,Alemania,46,M,Lago Titicaca,Puno,2025-01-10,10,4484.99,Avión
V2739,Colombia,27,M,Machu Picchu,Cusco,2025-02-13,13,3431.41,Auto particular
V2740,España,57,F,Líneas de Nazca,Ica,2025-01-31,3,4446.69,Avión
V2741,Brasil,72,M,Cataratas de Gocta,Amazonas,2025-12-10,4,4157.74,Bus
V2742,Francia,32,M,Chan Chan,La Libertad,2025-08-25,14,3725.12,
V2743,Perú,58,F,Lago Titicaca,Puno,2025-05-22,6,3780.92,Avión
V2744,España,22,F,Cataratas de Gocta,Amazonas,2025-06-29,6,4848.9,NA
V2745,Brasil,71,F,Colca,Arequipa,2025-10-19,8,3123.02,NA
V2746,Colombia,50,M,Islas Ballestas,Ica,2025-05-20,1,4110.86,Avión
V2747,Argentina,41,M,Cataratas de Gocta,Amazonas,2025-12-05,4,1139.51,Avión
V2748,EE.UU.,43,F,Kuelap,Amazonas,2025-06-09,8,1704.26,NA
V2749,Francia,31,F,Huacachina,Ica,2025-04-06,2,1319.2,Auto particular
V2750,Chile,52,M,Lago Titicaca,Puno,2025-06-17,10,3375.21,Bus
V2751,Colombia,25,F,Islas Ballestas,Ica,2025-07-22,10,2529.14,Auto particular
V2752,Chile,66,F,Machu Picchu,Cusco,2025-03-27,12,4322.05,NA
V2753,Francia,36,F,Santa Apolonia,Cajamarca,2025-09-13,4,779.85,
V2754,Brasil,33,F,Colca,Arequipa,2025-10-10,13,4416.87,NA
V2755,Chile,21,M,Santa Apolonia,Cajamarca,2025-03-05,10,3357.31,Avión
V2756,España,38,F,Kuelap,Amazonas,2025-10-03,9,4843.36,Bus
V2757,Perú,30,F,Chan Chan,La Libertad,2025-08-12,11,671.05,Bus
V2758,Chile,49,F,Islas Ballestas,Ica,2025-10-21,10,4810.66,Auto particular
V2759,México,59,F,Machu Picchu,Cusco,2025-08-17,1,2151.48,NA
V2760,Alemania,30,M,Santa Apolonia,Cajamarca,2025-01-18,6,209.24,
V2761,Colombia,20,M,Lago Titicaca,Puno,2025-04-17,12,773.86,NA
V2762,Alemania,31,F,Lago Titicaca,Puno,2025-09-24,1,4320.33,Avión
V2763,Alemania,74,F,Lago Titicaca,Puno,2025-09-17,12,2671.27,Bus
V2764,Argentina,31,M,Huacachina,Ica,2025-07-21,13,3620.71,
V2765,Brasil,36,M,Machu Picchu,Cusco,2025-11-22,12,1931.41,NA
V2766,Brasil,42,M,Lago Titicaca,Puno,2025-12-08,7,4183.72,Avión
V2767,Brasil,60,M,Cataratas de Gocta,Amazonas,2025-04-17,12,3278.4,
V2768,España,80,M,Lago Titicaca,Puno,2025-04-08,8,4457.73,Avión
V2769,EE.UU.,23,M,Islas Ballestas,Ica,2025-11-19,12,809.54,NA
V2770,Brasil,22,M,Kuelap,Amazonas,2025-02-28,1,1307.66,Avión
V2771,Colombia,80,F,Cataratas de Gocta,Amazonas,2025-12-29,11,3692.62,Auto particular
V2772,Brasil,49,M,Machu Picchu,Cusco,2025-03-25,7,1067.41,Auto particular
V2773,Alemania,18,F,Chan Chan,La Libertad,2025-01-10,10,1659.82,Auto particular
V2774,España,55,M,Kuelap,Amazonas,2025-09-14,1,1203.54,Auto particular
V2775,Brasil,31,F,Colca,Arequipa,2025-07-25,12,2631.47,NA
V2776,EE.UU.,43,F,Huacachina,Ica,2025-12-01,7,723.7,
V2777,Alemania,22,F,Santa Apolonia,Cajamarca,2025-11-21,11,459.95,Auto particular
V2778,Brasil,37,F,Machu Picchu,Cusco,2025-12-02,14,2280.68,Avión
V2779,Argentina,63,F,Islas Ballestas,Ica,2025-03-26,5,664.64,
V2780,México,66,M,Santa Apolonia,Cajamarca,2025-06-03,8,3168.86,Auto particular
V2781,Chile,66,M,Colca,Arequipa,2025-10-13,1,1730.35,Bus
V2782,Francia,24,F,Huacachina,Ica,2025-06-08,11,2695.42,Bus
V2783,Alemania,50,M,Colca,Arequipa,2025-03-05,1,1096.86,
V2784,México,31,M,Líneas de Nazca,Ica,2025-04-15,9,4319.65,Auto particular
V2785,México,71,M,Santa Apolonia,Cajamarca,2025-01-24,6,3262.06,NA
V2786,Colombia,70,F,Islas Ballestas,Ica,2025-07-30,15,4314.55,
V2787,Argentina,24,F,Huacachina,Ica,2025-08-30,2,2341.44,Bus
V2788,México,58,F,Islas Ballestas,Ica,2025-10-04,13,424.41,NA
V2789,España,25,F,Colca,Arequipa,2025-07-21,12,4206.15,Auto particular
V2790,México,58,F,Líneas de Nazca,Ica,2025-09-08,13,653.27,Avión
V2791,España,19,M,Líneas de Nazca,Ica,2025-03-26,12,4630.11,Avión
V2792,Chile,25,F,Colca,Arequipa,2025-03-11,4,3897.22,
V2793,Chile,51,M,Chan Chan,La Libertad,2025-11-12,9,1365.76,Auto particular
V2794,México,26,M,Kuelap,Amazonas,2025-12-19,9,4458.22,NA
V2795,Argentina,70,M,Kuelap,Amazonas,2025-04-13,14,3269.49,Auto particular
V2796,EE.UU.,28,F,Kuelap,Amazonas,2025-05-29,5,2218.47,
V2797,Colombia,34,F,Kuelap,Amazonas,2025-05-26,1,730.84,
V2798,Alemania,55,M,Machu Picchu,Cusco,2025-09-04,14,2291.64,Auto particular
V2799,Brasil,37,F,Colca,Arequipa,2025-05-29,15,2366.74,Auto particular
V2800,Alemania,39,M,Líneas de Nazca,Ica,2025-04-10,4,2785.52,
V2801,EE.UU.,31,F,Cataratas de Gocta,Amazonas,2025-10-06,7,879.44,
V2802,Colombia,62,M,Chan Chan,La Libertad,2025-12-02,8,300.73,Bus
V2803,EE.UU.,49,M,Cataratas de Gocta,Amazonas,2025-08-06,3,1123.56,Avión
V2804,Perú,41,M,Cataratas de Gocta,Amazonas,2025-08-24,5,232.36,Auto particular
V2805,Colombia,26,F,Huacachina,Ica,2025-08-26,7,3843.29,Bus
V2806,Colombia,68,F,Santa Apolonia,Cajamarca,2025-12-22,13,2718.34,Bus
V2807,Chile,24,F,Cataratas de Gocta,Amazonas,2025-04-23,2,753.32,Bus
V2808,Perú,18,M,Huacachina,Ica,2025-04-10,3,774.65,NA
V2809,Brasil,72,F,Líneas de Nazca,Ica,2025-08-01,11,2080.58,
V2810,Argentina,71,F,Machu Picchu,Cusco,2025-11-12,8,4970.25,Avión
V2811,Argentina,60,F,Santa Apolonia,Cajamarca,2025-05-04,12,3922.16,
V2812,Brasil,31,M,Colca,Arequipa,2025-02-11,4,1219.2,
V2813,Colombia,61,F,Colca,Arequipa,2025-03-28,11,4477.23,
V2814,México,78,M,Lago Titicaca,Puno,2025-11-24,1,3104.17,Bus
V2815,México,79,M,Lago Titicaca,Puno,2025-02-03,10,4635.61,
V2816,México,60,M,Islas Ballestas,Ica,2025-04-05,14,3041.05,Bus
V2817,EE.UU.,60,M,Kuelap,Amazonas,2025-04-10,4,1970.89,
V2818,Alemania,25,F,Colca,Arequipa,2025-04-24,2,1826.18,
V2819,Chile,64,M,Islas Ballestas,Ica,2025-10-09,6,3478.22,Bus
V2820,Alemania,62,M,Huacachina,Ica,2025-10-09,6,4093.93,Bus
V2821,México,35,M,Chan Chan,La Libertad,2025-01-22,4,2830.87,
V2822,Alemania,45,F,Santa Apolonia,Cajamarca,2025-02-14,12,903.68,Avión
V2823,España,49,F,Santa Apolonia,Cajamarca,2025-10-02,1,960.78,Auto particular
V2824,España,28,F,Santa Apolonia,Cajamarca,2025-09-05,11,1964.4,NA
V2825,México,37,F,Santa Apolonia,Cajamarca,2025-07-03,1,2374.71,Avión
V2826,EE.UU.,66,F,Islas Ballestas,Ica,2025-07-05,12,2971.67,NA
V2827,EE.UU.,55,F,Kuelap,Amazonas,2025-12-16,1,3807.12,Bus
V2828,Argentina,24,F,Islas Ballestas,Ica,2025-08-11,2,1551.38,
V2829,Francia,50,F,Islas Ballestas,Ica,2025-08-30,4,3446.84,Bus
V2830,España,49,F,Huacachina,Ica,2025-03-28,9,535.51,NA
V2831,Brasil,80,F,Colca,Arequipa,2025-08-17,12,259.59,Bus
V2832,Perú,20,F,Kuelap,Amazonas,2025-08-16,15,3255.94,NA
V2833,México,27,M,Kuelap,Amazonas,2025-07-12,13,1059.6,Auto particular
V2834,México,59,M,Santa Apolonia,Cajamarca,2025-08-25,2,4925.67,Bus
V2835,Brasil,32,M,Líneas de Nazca,Ica,2025-03-25,12,1995.7,Auto particular
V2836,Brasil,70,M,Kuelap,Amazonas,2025-11-20,12,2730.43,Bus
V2837,EE.UU.,26,F,Kuelap,Amazonas,2025-04-25,12,4048.09,
V2838,Perú,71,F,Colca,Arequipa,2025-07-12,7,3027.54,Auto particular
V2839,Perú,69,M,Santa Apolonia,Cajamarca,2025-09-19,6,2989.93,Avión
V2840,Colombia,45,F,Islas Ballestas,Ica,2025-03-26,4,368.55,Avión
V2841,Francia,19,F,Machu Picchu,Cusco,2025-08-15,9,3719.2,Avión
V2842,Alemania,38,F,Chan Chan,La Libertad,2025-04-18,9,1737.49,
V2843,EE.UU.,67,F,Machu Picchu,Cusco,2025-03-12,10,3750.98,Avión
V2844,Argentina,36,M,Santa Apolonia,Cajamarca,2025-10-22,6,3988.03,Auto particular
V2845,Brasil,80,F,Islas Ballestas,Ica,2025-08-27,11,3511.61,Auto particular
V2846,Francia,20,M,Chan Chan,La Libertad,2025-09-28,5,4001.06,Auto particular
V2847,Alemania,49,F,Machu Picchu,Cusco,2025-07-21,6,3176.13,Avión
V2848,Francia,76,M,Cataratas de Gocta,Amazonas,2025-02-06,7,3727.07,
V2849,Colombia,25,M,Santa Apolonia,Cajamarca,2025-02-18,1,2059.13,Auto particular
V2850,Francia,73,F,Machu Picchu,Cusco,2025-10-23,13,3934.76,Auto particular
V2851,Argentina,58,F,Santa Apolonia,Cajamarca,2025-09-01,6,2625.4,Bus
V2852,Argentina,31,M,Islas Ballestas,Ica,2025-07-26,8,2480.12,Bus
V2853,Francia,62,M,Huacachina,Ica,2025-02-20,2,1240.87,
V2854,Alemania,31,F,Machu Picchu,Cusco,2025-07-20,14,1139.6,Bus
V2855,Alemania,29,M,Huacachina,Ica,2025-03-07,5,4153.45,
V2856,México,69,F,Islas Ballestas,Ica,2025-05-28,8,4972.16,NA
V2857,Colombia,73,M,Líneas de Nazca,Ica,2025-01-07,7,2750.41,Avión
V2858,Argentina,66,M,Islas Ballestas,Ica,2025-04-07,11,4235.02,Auto particular
V2859,Alemania,52,F,Huacachina,Ica,2025-08-04,10,4605.45,
V2860,México,55,M,Huacachina,Ica,2025-04-19,12,1417.51,
V2861,Perú,57,F,Islas Ballestas,Ica,2025-03-28,7,4945.02,Avión
V2862,Colombia,58,F,Colca,Arequipa,2025-03-27,5,2380.9,Bus
V2863,Francia,24,F,Huacachina,Ica,2025-10-21,9,1459.77,
V2864,España,50,F,Huacachina,Ica,2025-01-25,10,2847.74,Bus
V2865,Colombia,70,M,Huacachina,Ica,2025-11-24,5,1353.31,NA
V2866,Argentina,75,M,Huacachina,Ica,2025-05-24,4,4462.86,
V2867,Perú,65,F,Colca,Arequipa,2025-05-03,7,3753.05,Avión
V2868,Colombia,54,M,Lago Titicaca,Puno,2025-10-17,1,484.95,NA
V2869,Colombia,38,M,Machu Picchu,Cusco,2025-06-06,14,2330.55,NA
V2870,Colombia,37,F,Colca,Arequipa,2025-09-22,6,2152.04,Avión
V2871,EE.UU.,34,F,Lago Titicaca,Puno,2025-05-30,10,1371.53,Bus
V2872,España,69,F,Kuelap,Amazonas,2025-03-30,13,1461.32,Auto particular
V2873,EE.UU.,64,F,Islas Ballestas,Ica,2025-05-13,12,2227.99,Bus
V2874,Colombia,33,M,Chan Chan,La Libertad,2025-09-01,12,2317.24,Bus
V2875,México,62,M,Kuelap,Amazonas,2025-08-03,10,2342.88,Avión
V2876,Alemania,73,F,Colca,Arequipa,2025-06-19,4,4363.78,NA
V2877,Alemania,62,M,Chan Chan,La Libertad,2025-07-24,13,3777.54,
V2878,Chile,54,M,Líneas de Nazca,Ica,2025-12-24,5,2789.6,Auto particular
V2879,México,25,M,Santa Apolonia,Cajamarca,2025-03-20,1,690.01,NA
V2880,Francia,58,M,Santa Apolonia,Cajamarca,2025-07-20,1,3518.96,Bus
V2881,España,47,M,Lago Titicaca,Puno,2025-08-13,6,2930.34,Bus
V2882,Brasil,54,M,Machu Picchu,Cusco,2025-09-04,9,4411.02,Auto particular
V2883,Chile,31,F,Chan Chan,La Libertad,2025-04-17,3,3261.03,Avión
V2884,Chile,50,M,Chan Chan,La Libertad,2025-08-10,6,1514.81,Bus
V2885,Chile,76,M,Lago Titicaca,Puno,2025-04-26,7,3377.32,NA
V2886,Perú,20,F,Kuelap,Amazonas,2025-11-12,5,2579.6,Avión
V2887,España,78,F,Santa Apolonia,Cajamarca,2025-04-20,7,1478.6,Bus
V2888,Colombia,64,M,Colca,Arequipa,2025-05-09,10,3820.77,NA
V2889,Brasil,80,M,Huacachina,Ica,2025-06-11,8,331.84,Bus
V2890,Argentina,57,M,Huacachina,Ica,2025-06-17,4,3689.18,Auto particular
V2891,Chile,80,M,Huacachina,Ica,2025-05-21,2,4326.34,Bus
V2892,Colombia,29,M,Islas Ballestas,Ica,2025-12-31,6,2183.22,Auto particular
V2893,Francia,44,F,Cataratas de Gocta,Amazonas,2025-12-13,5,3526.77,Auto particular
V2894,Chile,32,M,Líneas de Nazca,Ica,2025-04-29,9,1761.87,Bus
V2895,Colombia,64,F,Chan Chan,La Libertad,2025-02-09,5,1759.88,Avión
V2896,EE.UU.,50,F,Lago Titicaca,Puno,2025-11-15,13,3713.19,
V2897,Argentina,54,M,Líneas de Nazca,Ica,2025-06-03,7,4877.09,
V2898,Perú,75,F,Santa Apolonia,Cajamarca,2025-06-15,11,648.33,Bus
V2899,Francia,68,F,Machu Picchu,Cusco,2025-02-20,5,2803.58,
V2900,Chile,63,F,Islas Ballestas,Ica,2025-11-29,13,1203.21,Auto particular
V2901,Francia,63,F,Líneas de Nazca,Ica,2025-11-07,6,2327.19,Bus
V2902,Brasil,39,F,Machu Picchu,Cusco,2025-01-03,5,3337.16,Auto particular
V2903,Colombia,73,M,Líneas de Nazca,Ica,2025-09-11,10,2123.06,Bus
V2904,Argentina,79,F,Kuelap,Amazonas,2025-04-12,6,3363.46,NA
V2905,España,54,F,Colca,Arequipa,2025-07-02,13,2231.8,Bus
V2906,Perú,61,M,Islas Ballestas,Ica,2025-03-14,2,3869.83,Avión
V2907,EE.UU.,46,M,Machu Picchu,Cusco,2025-10-19,1,4902.91,Avión
V2908,Colombia,72,M,Islas Ballestas,Ica,2025-10-11,5,4966.83,
V2909,Perú,46,F,Colca,Arequipa,2025-01-13,15,339.23,Avión
V2910,España,79,F,Cataratas de Gocta,Amazonas,2025-10-20,9,1439.55,Auto particular
V2911,Brasil,42,F,Lago Titicaca,Puno,2025-07-03,12,305.64,NA
V2912,Colombia,36,M,Chan Chan,La Libertad,2025-08-28,4,2521.26,Auto particular
V2913,Chile,18,M,Cataratas de Gocta,Amazonas,2025-01-02,2,4295.12,Auto particular
V2914,Brasil,23,F,Machu Picchu,Cusco,2025-11-03,4,2250.14,Auto particular
V2915,Chile,51,M,Chan Chan,La Libertad,2025-12-28,8,1179.2,Bus
V2916,EE.UU.,46,F,Islas Ballestas,Ica,2025-09-14,13,364.31,Bus
V2917,Argentina,53,F,Cataratas de Gocta,Amazonas,2025-11-03,8,1705.64,Avión
V2918,Alemania,55,M,Líneas de Nazca,Ica,2025-03-09,12,714.97,
V2919,España,62,M,Huacachina,Ica,2025-02-21,4,1029.99,Avión
V2920,Brasil,59,F,Colca,Arequipa,2025-05-12,1,2030.26,Avión
V2921,España,53,M,Huacachina,Ica,2025-10-16,13,395.21,NA
V2922,Francia,63,M,Machu Picchu,Cusco,2025-04-09,14,2212.71,
V2923,España,20,F,Santa Apolonia,Cajamarca,2025-06-01,6,1571.57,NA
V2924,España,25,F,Santa Apolonia,Cajamarca,2025-08-18,3,1193.78,Avión
V2925,España,24,M,Colca,Arequipa,2025-12-28,6,437.3,Auto particular
V2926,Argentina,25,F,Kuelap,Amazonas,2025-08-17,15,3218.35,Avión
V2927,Brasil,36,F,Chan Chan,La Libertad,2025-12-08,11,3420.29,Avión
V2928,Perú,33,F,Lago Titicaca,Puno,2025-06-14,5,4682.14,Auto particular
V2929,México,18,M,Líneas de Nazca,Ica,2025-07-31,4,4692.12,NA
V2930,Chile,76,M,Kuelap,Amazonas,2025-01-09,14,2298.1,
V2931,EE.UU.,75,M,Chan Chan,La Libertad,2025-06-24,13,1690.19,
V2932,Brasil,24,F,Islas Ballestas,Ica,2025-09-09,3,2725.37,Auto particular
V2933,EE.UU.,29,M,Colca,Arequipa,2025-01-27,10,2856.66,Avión
V2934,Chile,79,F,Colca,Arequipa,2025-06-29,12,567.49,Bus
V2935,Chile,20,F,Líneas de Nazca,Ica,2025-01-20,1,3284.44,Auto particular
V2936,Francia,22,M,Líneas de Nazca,Ica,2025-10-02,8,384.7,Auto particular
V2937,Chile,70,F,Lago Titicaca,Puno,2025-09-22,5,1797.28,Bus
V2938,Alemania,51,F,Colca,Arequipa,2025-04-06,13,3872.93,Bus
V2939,Perú,72,F,Islas Ballestas,Ica,2025-03-09,13,3549.49,Auto particular
V2940,España,59,M,Lago Titicaca,Puno,2025-02-23,2,3776.47,
V2941,Perú,18,F,Lago Titicaca,Puno,2025-08-24,12,4386.72,NA
V2942,Alemania,68,F,Lago Titicaca,Puno,2025-02-17,15,3064.19,
V2943,Francia,62,F,Cataratas de Gocta,Amazonas,2025-03-14,13,2072.43,
V2944,Alemania,49,F,Islas Ballestas,Ica,2025-03-27,6,3256.84,Bus
V2945,Perú,59,F,Cataratas de Gocta,Amazonas,2025-07-10,14,817.39,
V2946,Alemania,22,M,Chan Chan,La Libertad,2025-03-26,12,4060.28,NA
V2947,EE.UU.,37,F,Huacachina,Ica,2025-04-03,2,984.91,
V2948,Brasil,57,M,Colca,Arequipa,2025-04-25,7,4491.87,NA
V2949,Alemania,28,M,Lago Titicaca,Puno,2025-08-21,1,346.76,Auto particular
V2950,Francia,39,F,Chan Chan,La Libertad,2025-01-23,12,3673.2,
V2951,Colombia,33,F,Santa Apolonia,Cajamarca,2025-09-28,15,4152.78,Bus
V2952,Perú,43,M,Líneas de Nazca,Ica,2025-03-08,9,1390.54,NA
V2953,Argentina,41,M,Líneas de Nazca,Ica,2025-04-21,8,1580.37,
V2954,Francia,27,F,Kuelap,Amazonas,2025-12-28,13,2652.54,
V2955,Brasil,35,M,Islas Ballestas,Ica,2025-03-07,7,3035.28,Bus
V2956,Alemania,61,F,Islas Ballestas,Ica,2025-12-31,10,2718.4,NA
V2957,Argentina,55,M,Kuelap,Amazonas,2025-11-05,10,2585.56,
V2958,Perú,34,F,Huacachina,Ica,2025-08-02,7,487.55,Avión
V2959,Alemania,46,F,Islas Ballestas,Ica,2025-12-24,12,1272.39,NA
V2960,Argentina,75,F,Kuelap,Amazonas,2025-05-20,2,4108.18,Avión
V2961,España,46,M,Huacachina,Ica,2025-05-02,3,598.21,Bus
V2962,Francia,38,F,Santa Apolonia,Cajamarca,2025-01-14,9,698.09,
V2963,México,42,M,Huacachina,Ica,2025-09-20,11,3934.99,NA
V2964,España,24,F,Huacachina,Ica,2025-02-06,5,4696.09,Avión
V2965,Perú,48,F,Islas Ballestas,Ica,2025-10-09,1,4515.7,Avión
